TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,programmaticians.com,rightxchange.com,REMARKS
https://iszczecinek.pl,-,https://iszczecinek.pl,https://iszczecinek.pl/ads.txt,True,-,-,
https://indiatvnews.com,-,https://indiatvnews.com,https://indiatvnews.com/ads.txt,True,"programmaticians.com, PGADG254, DIRECT",-,
https://lowiczanin.info,-,https://lowiczanin.info,https://lowiczanin.info/ads.txt,True,-,-,
https://myglogow.pl,-,https://myglogow.pl,https://myglogow.pl/ads.txt,True,-,-,
https://ndtv.com,-,https://ndtv.com,https://ndtv.com/ads.txt,True,-,-,
https://tuwroclaw.com,-,https://tuwroclaw.com,https://tuwroclaw.com/ads.txt,True,-,-,
https://sharchat.com,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='sharchat.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c28d93250>: Failed to resolve 'sharchat.com' ([Errno -2] Name or service not known)""))"
https://esakal.com,-,https://esakal.com,https://esakal.com/ads.txt,True,-,-,
https://food.drink.network,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='food.drink.network', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1017)')))"
https://business.finance.network,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='business.finance.network', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1017)')))"
https://sports.media.network,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='sports.media.network', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c28d920e0>: Failed to resolve 'sports.media.network' ([Errno -2] Name or service not known)""))"
https://gazetawroclawska.pl,-,https://gazetawroclawska.pl,https://gazetawroclawska.pl/ads.txt,True,-,-,
https://24jgora.pl,-,https://24jgora.pl,https://24jgora.pl/ads.txt,True,-,-,
https://com.boxstv.flixpreview,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='com.boxstv.flixpreview', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c28d93580>: Failed to resolve 'com.boxstv.flixpreview' ([Errno -2] Name or service not known)""))"
https://com.headline.ctv,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='com.headline.ctv', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c28d933a0>: Failed to resolve 'com.headline.ctv' ([Errno -2] Name or service not known)""))"
https://retail.media.network,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='retail.media.network', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c28d92230>: Failed to resolve 'retail.media.network' ([Errno -2] Name or service not known)""))"
https://com.boxstv.melolite,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='com.boxstv.melolite', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c28d92320>: Failed to resolve 'com.boxstv.melolite' ([Errno -2] Name or service not known)""))"
https://holiday.travel.network,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='holiday.travel.network', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c2c42ca90>: Failed to resolve 'holiday.travel.network' ([Errno -2] Name or service not known)""))"
https://fashion.beauty.network,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='fashion.beauty.network', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c2c42e9e0>: Failed to resolve 'fashion.beauty.network' ([Errno -2] Name or service not known)""))"
https://com.boxstv.live,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='com.boxstv.live', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f6c2c4b9330>: Failed to resolve 'com.boxstv.live' ([Errno -2] Name or service not known)""))"
