TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,hindsightsolutions.net,"pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807",programmaticians.com,prosegments.com,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",REMARKS
https://engineeringtoolbox.com,-,https://engineeringtoolbox.com,https://engineeringtoolbox.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://livemint.com,-,https://livemint.com,https://livemint.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 305, DIRECT",-,"pubmatic.com, 164000, RESELLER, 5d62403b186f2ace",-,"programmaticians.com, PMVDO101, DIRECT",-,-,
https://geoguessr.com,-,https://geoguessr.com,https://geoguessr.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://indianexpress.com,-,https://indianexpress.com,https://indianexpress.com/ads.txt,True,"hindsightsolutions.net, 305, DIRECT",-,-,-,-,-,-,
https://comick.io,-,https://comick.io,https://comick.io/ads.txt,True,"hindsightsolutions.net, 323-b5957, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 348, DIRECT; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 22652678936, RESELLER","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace",-,"rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807",-,-,-,
https://lanacion.com.ar,-,https://lanacion.com.ar,https://lanacion.com.ar/ads.txt,True,-,-,-,-,-,-,-,
https://boldsky.com,-,https://boldsky.com,https://boldsky.com/ads.txt,True,"hindsightsolutions.net ,323-b6067 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 357, DIRECT; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 323-b6089, Reseller, 20e30b2ae1f670f2; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net ,323-b6089 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net,Â 323-b5910,Â RESELLER,Â 20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PMWEB109, DIRECT",-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
https://enikos.gr,-,https://enikos.gr,https://enikos.gr/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://argiro.gr,-,https://argiro.gr,https://argiro.gr/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://timesofindia.indiatimes.com,-,https://timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://goodreturns.in,-,https://goodreturns.in,https://goodreturns.in/ads.txt,True,"hindsightsolutions.net ,323-b6067 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 357, DIRECT; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 323-b6089, Reseller, 20e30b2ae1f670f2; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 323-b6089, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net ,323-b6089 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net,Â 323-b5910,Â RESELLER,Â 20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace; pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace; pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PMWEB107, DIRECT",-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
https://drivespark.com,-,https://drivespark.com,https://drivespark.com/ads.txt,True,"hindsightsolutions.net ,323-b6067 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 357, DIRECT; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 323-b6089, Reseller, 20e30b2ae1f670f2; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 323-b6089, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net ,323-b6089 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 323-b5910, RESELLER, 20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PMWEB108, DIRECT",-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
https://navbharattimes.indiatimes.com,-,https://navbharattimes.indiatimes.com,https://navbharattimes.indiatimes.com/ads.txt,True,"hindsightsolutions.net, 346, RESELLER",-,-,-,-,-,-,
https://economictimes.indiatimes.com,-,https://economictimes.indiatimes.com,https://economictimes.indiatimes.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,"programmaticians.com, PMWEB116, RESELLER",-,-,
https://eisamay.com,-,https://eisamay.com,https://eisamay.com/ads.txt,True,"hindsightsolutions.net, 305, DIRECT",-,"pubmatic.com, 164000, RESELLER, 5d62403b186f2ace",-,"programmaticians.com, PMVDO101, DIRECT",-,-,
https://jagran.com,-,https://jagran.com,https://jagran.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 357, DIRECT; hindsightsolutions.net , 323-b6067 , DIRECT , 20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace",-,"rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PGADG254, DIRECT","prosegments.com, PSADG254, DIRECT",-,
https://tamil.oneindia.com,-,-,-,-,-,-,-,-,-,-,-,NA - 403
https://nativeplanet.com,-,https://nativeplanet.com,https://nativeplanet.com/ads.txt,True,"hindsightsolutions.net ,323-b6067 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 357, DIRECT; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 323-b6089, Reseller, 20e30b2ae1f670f2; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 323-b6089, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net ,323-b6089 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net,Â 323-b5910,Â RESELLER,Â 20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PMWEB113, DIRECT",-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
https://majhinaukri.in,-,https://majhinaukri.in,https://majhinaukri.in/ads.txt,True,-,-,-,-,-,-,-,
https://careerindia.com,-,https://careerindia.com,https://careerindia.com/ads.txt,True,"hindsightsolutions.net ,323-b6067 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 357, DIRECT; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 323-b6089, Reseller, 20e30b2ae1f670f2; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 323-b6089, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net ,323-b6089 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net,Â 323-b5910,Â RESELLER,Â 20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PMWEB114, DIRECT",-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
